time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0410770604003,0.153040789875,11.8156955955,0.0420040347584,6.24334817735,0.0,0.170635010961,0.393192835398,3.00924562466,-0.0449765465416,-0.0388934894793,0.0,447.83225861068837,451.0599448932367,450.64476868724057,449.90450228624604
1.3800000000000008,0.0521648851122,0.177508094744,11.9997092013,0.0404313333346,6.2420975812,0.0,0.199118773339,0.422159932952,3.12423003996,-0.00321832211732,0.00159357681196,0.0,449.7585620462312,453.0256163178685,448.2043576979523,451.5849875086308
1.4400000000000008,0.0651256182148,0.203831616237,12.1941724346,0.0406537271439,6.2426493204,0.0,0.232834320927,0.455266243835,3.35721598665,0.0148397027714,0.0211975320447,0.0,485.622845788848,487.0910391730713,485.9153640883851,487.2671745832027
1.5000000000000009,0.0798380367587,0.23189606697,12.3963637487,0.0420400115791,6.24433240179,0.0,0.257438270368,0.480316637744,3.38241460045,0.0359275365895,0.0390895027483,0.0,423.1214389330315,424.65928401396354,423.3551996662548,425.1659456303828
1.560000000000001,0.0959450403461,0.261441052295,12.5988530495,0.044436771152,6.24709032313,0.0,0.279242342488,0.504710098875,3.36726709631,0.0469656268738,0.0570308709869,0.0,410.09819211505555,411.690205476021,410.10601891329367,411.0862807846101
1.620000000000001,0.113390489704,0.292595843311,12.8027261116,0.0475665479599,6.25082422677,0.0,0.301917510312,0.534060333328,3.42831113294,0.0609292897003,0.0710024613023,0.0,435.83948584914225,437.0085133652896,434.63881879782986,435.8093689188101
1.680000000000001,0.1321514371,0.325622847991,13.0112507469,0.0512965999244,6.25531582615,0.0,0.322991630595,0.567197327452,3.52221125901,0.0645345934899,0.0816298248941,0.0,446.2932288523428,447.16415657513306,446.41744999753575,446.714308716693
1.740000000000001,0.152098403166,0.360746376122,13.22601452,0.0550555640611,6.25995013712,0.0,0.341395751111,0.603963222263,3.63620736045,0.0585859732126,0.0665724318339,0.0,454.20197165051815,452.99725034607116,453.6842833765019,453.2091353148365
1.8000000000000012,0.173022391799,0.398073544116,13.446186324,0.0583947081597,6.26386300484,0.0,0.355678293842,0.640593709568,3.70261988636,0.049026247773,0.062351423228,0.0,439.66599434910984,439.3193059922167,439.7248837233115,438.9343139782612
1.8600000000000012,0.194840334559,0.438021141974,13.6764340629,0.0609175857242,6.26759027782,0.0,0.371091889854,0.691290033563,3.97138256591,0.0220166601488,0.0616569935793,0.0,499.8716605339832,499.8233598604985,501.45138258201075,499.48608822380254
1.9200000000000013,0.217423144181,0.480806996319,13.9185572849,0.0625113175022,6.27107011753,0.0,0.381275972548,0.735027727607,4.09892823146,0.0343786493442,0.0494369985006,0.0,461.00137490561144,460.0368869671303,460.68402714576627,461.6606564373072
1.9800000000000013,0.240509525437,0.526065093849,14.1653480371,0.0645967920426,6.2742441318,0.0,0.387984314704,0.773752780558,4.12730991908,0.0355056792568,0.0590536308492,0.0,430.7478218912233,431.5622798972105,430.1594088630278,430.2554009265287
2.0400000000000014,0.263938237121,0.573692856717,14.4139707786,0.0664568017499,6.27783587633,0.0,0.392639850347,0.81401053374,4.15997762683,0.0199830385655,0.0614321206084,0.0,431.961499809716,432.164685213459,433.2596973763675,431.95286717401564
2.1000000000000014,0.287563218641,0.623556295445,14.6614070587,0.0672884850134,6.28179434317,0.0,0.394563540045,0.848194813959,4.08815126237,-0.00265054068467,0.0737836643926,0.0,397.1398230748417,398.2750018009702,398.0248717290248,395.9477517104387
2.1600000000000015,0.311242848451,0.675872827205,14.910382545,0.0676536590204,0.00321703309652,0.0,0.394276920536,0.895665292029,4.21057961446,0.0194793960623,0.0822341312795,0.0,459.624844624516,460.2985611239733,459.67504460948714,461.425470470598
2.2200000000000015,0.3348159193,0.730850482558,15.1637659312,0.0701400597633,0.00860045261718,0.0,0.391016611846,0.937091621123,4.23541922786,0.0667406676731,0.101576097089,0.0,429.5127300246408,431.15700494765065,428.72052311091284,432.71866853457686
2.2800000000000016,0.358069060271,0.788517888871,15.4207733346,0.0744420066317,0.0143222796403,0.0,0.383483655657,0.985544600945,4.33108422295,0.0801195659264,0.0785211400464,0.0,454.65720467541803,452.8134515471387,452.2562852395674,453.33649692908654
2.3400000000000016,0.380786072038,0.849037859707,15.681600474,0.0790570904628,0.0191799455296,0.0,0.373308722476,1.0322043603,4.36297420619,0.069596398114,0.0854392765155,0.0,434.04723472020737,434.63294040859984,434.0767529920999,433.19749164525723
2.4000000000000017,0.402755124471,0.912618668898,15.9465637891,0.0836248949893,0.0239341982957,0.0,0.358485828468,1.0875651048,4.46865846273,0.0867412841964,0.0624322094571,0.0,459.45500840070116,457.63179569294573,455.96765895932003,457.33973249168395
2.4600000000000017,0.423719130987,0.979691002937,16.2187168582,0.0888445716864,0.0277847836536,0.0,0.339919903121,1.14868095398,4.6024901449,0.087496176283,0.0674531769666,0.0,467.75455090977545,468.1482168218076,466.30440573903616,466.36924867288246
2.520000000000002,0.443507983354,1.05046712317,16.4980554231,0.093632458249,0.0314363267606,0.0,0.319318888874,1.21099599991,4.70827076606,0.056308868052,0.0424814004012,0.0,460.4897958451317,458.512319864652,461.55852291947156,459.094885515458
2.580000000000002,0.462117338798,1.12469784221,16.7797619539,0.0975467690451,0.0335277294601,0.0,0.300791085742,1.26366401264,4.6819911289,0.0788546629372,0.0117319951276,0.0,419.9010204970266,417.22510425743127,417.9380342248434,419.90205241000416
2.640000000000002,0.479410936184,1.20266656713,17.0650564519,0.10215420698,0.0342042616924,0.0,0.275611975516,1.33572503386,4.82711970705,0.0723079672231,0.0103466300832,0.0,472.692548711576,472.585632814887,473.1747283185269,472.6746822975389
2.700000000000002,0.495286512556,1.28473707853,17.3559553135,0.106026735685,0.0344552674771,0.0,0.253539842157,1.4003132952,4.86924225872,0.0406885972719,-0.0124895852797,0.0,443.23779566414925,441.3567579881623,444.0939673194632,441.4952558697864
2.760000000000002,0.509798148367,1.37087238448,17.6505462551,0.109076704275,0.033460733559,0.0,0.230284517615,1.47108174809,4.95003246218,0.0658427397171,-0.0263473025678,0.0,456.2169579207723,455.1090650849175,453.77122267223245,455.7877600952167
2.820000000000002,0.522878761842,1.46151295942,17.951757147,0.113223000383,0.0313749402304,0.0,0.205950056441,1.5506176648,5.08961034091,0.0749369873091,-0.0624522576049,0.0,475.5335046812034,472.7586369617744,473.3927912220482,474.09542068863726
2.880000000000002,0.534624131182,1.55676028859,18.2591088741,0.117443921246,0.0274542083103,0.0,0.185951883672,1.62466045322,5.15504853831,0.0590830688404,-0.071867773242,0.0,452.79290229972634,452.0315769448763,453.9434390300327,452.67286825395604
2.940000000000002,0.545201890648,1.65674068636,18.5721781045,0.121729093636,0.023087981041,0.0,0.167123822103,1.70834594196,5.27990694693,0.0887485732969,-0.0746387871066,0.0,471.8599997724427,471.6422337886531,470.7208229032977,473.0146019078896
